SITE,ElevenMile_TMY_ACP_,,,,,,,,,,,
COUNTRY,United States,,,,,,,,,,,
LONGITUDE (degrees),-111.6026424,,,,,,,,,,,
LATITUDE (degrees),32.77034159,,,,,,,,,,,
ELEVATION (m),460,,,,,,,,,,,
UTC_OFFSET (hours),-7,,,,,,,,,,,
TYPE,TMY,,,,,,,,,,,
DATASET,Vaisala 2.1.4,,,,,,,,,,,
UNIQUE_ID,mfqtezrxgu3temldga4dgobtgm2wgy,,,,,,,,,,,
CREATION_TIME,2023-07-28 13:57:21 +0000,,,,,,,,,,,
PERIOD,hourly,data represents the period ending mean,,,,,,,,,,
date time,GHI (W m-2),DNI (W m-2),DIF (W m-2),windspeed at 10m (m s-1),winddirection at 10m (degrees),temperature at 2m (degrees C),pressure at 0m (Pa),total precipitable water vapor (cm),albedo (fraction),precipitation (mm),snowfall (mm),snowdepth (mm)
3/22/2047 13:00,920.095,923.164,139.78,1.62667,207.011,27.2713,96302,1.11077,0.24206,0,0,0
3/22/2047 14:00,886.384,897.619,150.923,2.06297,233.789,28.3955,96239.2,1.10353,0.24206,0,0,0
3/22/2047 15:00,781.417,858.904,147.699,2.12974,244.12,29.3918,96168.5,1.11528,0.242099,0,0,0
3/22/2047 16:00,614.291,794.816,131.076,1.59765,244.607,30.1442,96100.5,1.13387,0.242174,0,0,0
3/22/2047 17:00,406.518,658.087,118.049,1.32081,248.78,30.4208,96040.5,1.14361,0.24221,0,0,0
3/22/2047 18:00,185.573,439.363,77.4404,1.27909,256.904,30.315,95985.7,1.14313,0.24221,0,0,0
3/22/2047 19:00,21.6957,78.9316,14.8755,1.03576,260.08,29.1613,95959.2,1.12922,0.24221,0,0,0
3/22/2047 20:00,0,0,0,0.784331,233.38,26.652,95961.7,1.09831,0.24221,0,0,0
3/22/2047 21:00,0,0,0,1.0502,193.298,24.8378,95979.7,1.05696,0.24221,0,0,0
3/22/2047 22:00,0,0,0,1.75246,193.147,23.9053,96009.1,1.01701,0.24221,0,0,0
3/22/2047 23:00,0,0,0,2.20701,217.633,21.9683,96043.9,0.991037,0.24221,0,0,0
3/23/2047 0:00,0,0,0,2.39744,232.748,19.6459,96074.2,0.981459,0.24221,0,0,0
3/23/2047 1:00,0,0,0,2.56129,231.466,18.1767,96085.2,0.97617,0.24221,0,0,0
3/23/2047 2:00,0,0,0,2.48624,211.596,17.0346,96072.4,0.954785,0.24221,0,0,0
3/23/2047 3:00,0,0,0,2.07429,188.2,15.7054,96056.9,0.907606,0.242251,0,0,0
3/23/2047 4:00,0,0,0,1.70706,176.131,14.6366,96050.4,0.858584,0.242331,0,0,0
3/23/2047 5:00,0,0,0,1.57503,171.985,14.2237,96050.3,0.837942,0.24237,0,0,0
3/23/2047 6:00,0,0,0,1.46715,165.877,14.1767,96070.6,0.838151,0.24237,0,0,0
3/23/2047 7:00,12.748,19.7453,11.7234,1.34417,155.914,14.2613,96102,0.838948,0.24237,0,0,0
3/23/2047 8:00,170.334,401.676,70.2545,1.55821,148.42,15.2071,96130,0.847293,0.24237,0,0,0
3/23/2047 9:00,402.258,697.757,104.625,1.85888,151.394,17.9783,96159.3,0.877488,0.24237,0,0,0
3/23/2047 10:00,613.128,814.043,125.363,1.55541,176.726,21.668,96181,0.908028,0.24237,0,0,0
3/23/2047 11:00,782.503,879.272,137.868,1.08087,212.642,24.2367,96184.7,0.896039,0.24237,0,0,0
3/23/2047 12:00,890.66,907.884,147.706,1.1625,228.018,25.4226,96155.6,0.845702,0.24237,0,0,0
3/23/2047 13:00,928.537,908.851,157.013,1.73944,228.29,26.4466,96090.2,0.802604,0.24237,0,0,0
3/23/2047 14:00,895.069,890.447,162.585,2.46826,234.305,27.7612,96007.6,0.783997,0.24237,0,0,0
3/23/2047 15:00,790.974,854.551,157.761,2.72937,245.467,29.053,95908.1,0.77483,0.242406,0,0,0
3/23/2047 16:00,626.214,806.337,134.033,2.5784,255.458,29.9947,95807.2,0.764365,0.242476,0,0,0
3/23/2047 17:00,419.219,699.14,111.311,2.84783,261.995,30.3048,95746.4,0.746679,0.24251,0,0,0
3/23/2047 18:00,194.002,477.178,75.4113,3.31224,266.71,29.9298,95716.8,0.714195,0.24251,0,0,0
3/23/2047 19:00,23.5618,80.4626,16.3532,3.21706,273.406,29.0095,95703.2,0.670721,0.24251,0,0,0
3/23/2047 20:00,0,0,0,2.76403,280.28,27.172,95718,0.622538,0.24251,0,0,0
3/23/2047 21:00,0,0,0,2.58089,285.032,24.45,95761.7,0.573539,0.24251,0,0,0
3/23/2047 22:00,0,0,0,2.69294,287.791,21.9608,95816.1,0.53202,0.24251,0,0,0
3/23/2047 23:00,0,0,0,2.71827,278.511,20.2314,95853.1,0.500267,0.24251,0,0,0
3/24/2047 0:00,0,0,0,2.42034,250.18,19.1522,95868.4,0.477018,0.24251,0,0,0
3/24/2047 1:00,0,0,0,2.03545,218.997,18.681,95869.7,0.464999,0.24251,0,0,0
3/24/2047 2:00,0,0,0,1.79254,196.656,18.2708,95873.2,0.46632,0.24251,0,0,0
3/24/2047 3:00,0,0,0,1.66149,177.573,16.3612,95882.6,0.480413,0.242551,0,0,0
3/24/2047 4:00,0,0,0,1.72619,164.632,13.8882,95884.2,0.504015,0.242631,0,0,0
3/24/2047 5:00,0,0,0,1.95244,159.634,13.1836,95878.4,0.527941,0.24267,0,0,0
3/24/2047 6:00,0,0,0,2.19199,156.708,13.3306,95869.1,0.542618,0.24267,0,0,0
3/24/2047 7:00,20.0695,83.2227,13.4152,2.38293,156.097,13.2815,95876.7,0.548313,0.24267,0,0,0
3/24/2047 8:00,186.138,499.049,67.7663,2.45326,158.567,13.895,95918.2,0.552787,0.24267,0,0,0
3/24/2047 9:00,412.575,724.518,100.396,2.17949,164.42,16.6512,95972.6,0.562306,0.24267,0,0,0
3/24/2047 10:00,622.35,828.907,122.325,1.61629,188.255,20.827,96007.8,0.579161,0.24267,0,0,0
3/24/2047 11:00,788.023,877.656,140.571,1.20083,229.681,23.7689,96010.3,0.600396,0.24267,0,0,0
3/24/2047 12:00,894.539,914.301,142.751,1.05892,254.487,25.2777,95973.5,0.616502,0.24267,0,0,0
3/24/2047 13:00,931.657,919.728,147.593,1.17724,254.144,26.4362,95902.9,0.625941,0.24267,0,0,0
3/24/2047 14:00,896.96,902.5,151.559,1.60253,250.612,27.5618,95823.2,0.650177,0.24267,0,0,0
3/24/2047 15:00,793.747,870.831,146,1.89395,251.628,28.6137,95739.5,0.70124,0.242706,0,0,0
3/24/2047 16:00,629.795,833.681,118.603,1.94499,256.781,29.2561,95658,0.763647,0.242776,0,0,0
3/24/2047 17:00,422.565,728.928,99.7116,2.22788,265.192,29.4692,95586.3,0.822202,0.24281,0,0,0
3/24/2047 18:00,196.863,505.499,70.0174,2.57504,272.204,29.4273,95521.5,0.869116,0.24281,0,0,0
3/24/2047 19:00,24.7702,89.0891,16.765,2.53644,280.553,28.7814,95493,0.911169,0.24281,0,0,0
3/24/2047 20:00,0,0,0,2.2741,288.028,26.8036,95505.4,0.958382,0.24281,0,0,0
3/24/2047 21:00,0,0,0,2.21544,281.108,24.0955,95539.8,1.00258,0.24281,0,0,0
3/24/2047 22:00,0,0,0,2.25538,261.751,21.9967,95587.9,1.03385,0.24281,0,0,0
3/24/2047 23:00,0,0,0,2.21955,244.688,20.2952,95625.4,1.05508,0.24281,0,0,0
3/25/2047 0:00,0,0,0,2.23739,233.278,18.5987,95649.4,1.07493,0.24281,0,0,0
3/25/2047 1:00,0,0,0,2.25771,235.942,14.1651,95735.8,0.409511,0.24281,0,0,0
3/25/2047 2:00,0,0,0,2.3723,242.01,13.2443,95739.6,0.393596,0.24281,0,0,0
3/25/2047 3:00,0,0,0,2.45203,236.011,11.6832,95738.1,0.381422,0.242846,0,0,0
3/25/2047 4:00,0,0,0,2.19064,219.101,9.6342,95744.4,0.381935,0.242916,0,0,0
3/25/2047 5:00,0,0,0,1.84213,195.714,8.50173,95745.7,0.394177,0.24295,0,0,0
3/25/2047 6:00,0,0,0,1.81307,179.231,8.3687,95755.7,0.406818,0.24295,0,0,0
3/25/2047 7:00,23.2038,82.3197,16.1793,1.82135,176.771,8.81815,95787.6,0.416093,0.24295,0,0,0
3/25/2047 8:00,197.915,506.648,74.4783,1.72152,179.607,10.523,95844,0.426939,0.24295,0,0,0
3/25/2047 9:00,427.603,713.891,115,1.50281,194.852,13.7871,95914.6,0.442823,0.24295,0,0,0
3/25/2047 10:00,637.161,829.213,131.611,1.19707,232.437,17.2427,95956.3,0.461414,0.24295,0,0,0
3/25/2047 11:00,802.1,878.801,149.007,1.18427,264.831,19.5746,95951.1,0.47961,0.24295,0,0,0
3/25/2047 12:00,905.161,898.818,161.147,1.58345,275.984,20.9902,95903.4,0.498813,0.24295,0,0,0
3/25/2047 13:00,939.002,897.185,169.523,2.19019,280.909,22.0598,95825.6,0.520013,0.24295,0,0,0
3/25/2047 14:00,902.476,879.787,171.711,2.84483,283.087,23.3871,95735.4,0.539251,0.24295,0,0,0
3/25/2047 15:00,797.076,846.131,163.642,3.39851,284.559,24.8509,95641.7,0.555423,0.242991,0,0,0
3/25/2047 16:00,632.364,783.937,148.271,3.7895,289.388,25.5348,95554.4,0.570195,0.243071,0,0,0
3/25/2047 17:00,424.47,671.717,124,4.13105,292,25.5759,95487.1,0.582004,0.24311,0,0,0
3/25/2047 18:00,198.551,450.781,83.548,4.25891,290.538,25.4464,95452.7,0.590743,0.24311,0,0,0
3/25/2047 19:00,25.424,75.4434,18.2407,3.60206,287.279,24.8235,95441.4,0.598857,0.24311,0,0,0
3/25/2047 20:00,0,0,0,2.6564,281.82,22.7674,95443.4,0.61011,0.24311,0,0,0
3/25/2047 21:00,0,0,0,2.45077,271.218,20.0205,95452.9,0.628687,0.24311,0,0,0
3/25/2047 22:00,0,0,0,2.60239,258.44,18.4071,95460.6,0.654863,0.24311,0,0,0
3/25/2047 23:00,0,0,0,2.68249,250.677,17.6806,95466.1,0.677918,0.24311,0,0,0
3/26/2047 0:00,0,0,0,2.82059,244.38,17.1581,95453,0.680628,0.24311,0,0,0
3/26/2047 1:00,0,0,0,2.81159,230.999,16.5475,95418.1,0.660898,0.24311,0,0,0
3/26/2047 2:00,0,0,0,2.57999,211.952,15.8659,95380.4,0.637726,0.24311,0,0,0
3/26/2047 3:00,0,0,0,2.46808,199.521,14.944,95334.6,0.637974,0.243146,0,0,0
3/26/2047 4:00,0,0,0,2.52719,197.327,13.6688,95283.7,0.665831,0.243216,0,0,0
3/26/2047 5:00,0,0,0,2.54296,195.053,12.8189,95258.1,0.698735,0.24325,0,0,0
3/26/2047 6:00,0,0,0,2.52958,188.828,12.5117,95245.4,0.728055,0.24325,0,0,0
3/26/2047 7:00,21.6107,55.705,16.7927,2.59536,182.544,12.4511,95236,0.757123,0.24325,0,0,0
3/26/2047 8:00,197.327,516.785,69.0572,2.92279,180.481,13.4693,95235.8,0.779492,0.24325,0,0,0
3/26/2047 9:00,423.246,730.839,100.43,3.65532,187.594,16.7002,95220.5,0.797468,0.24325,0,0,0
3/26/2047 10:00,630.082,827.982,121.742,4.62991,205.05,20.6156,95188.2,0.826936,0.24325,0,0,0
3/26/2047 11:00,793.077,875.904,138.646,5.56424,227.26,22.8594,95149.3,0.867626,0.24325,0,0,0
3/26/2047 12:00,893.526,882.485,159.786,6.46125,245.397,23.7651,95097,0.903284,0.24325,0,0,0
3/26/2047 13:00,924.153,869.517,175.378,7.34018,254.758,24.5017,95021,0.931216,0.24325,0,0,0
3/26/2047 14:00,886.807,848.032,179.705,8.09391,258.761,25.364,94924.3,0.953093,0.24325,0,0,0
3/26/2047 15:00,782.365,812.61,171.693,8.50663,262.911,26.0436,94828.5,0.943153,0.243291,0,0,0
3/26/2047 16:00,619.865,759.973,148.5,8.57037,266.821,26.3696,94758.9,0.903317,0.243371,0,0,0
3/26/2047 17:00,415.14,647.849,123.5,8.7705,269.271,26.5869,94716.9,0.908204,0.24341,0,0,0
3/26/2047 18:00,193.442,419.178,84.9183,8.86419,274.523,26.7509,94694.5,0.974064,0.24341,0,0,0
3/26/2047 19:00,25.1125,63.4711,18.7638,8.33328,285.779,26.4598,94715.4,0.99888,0.24341,0,0,0
3/26/2047 20:00,0,0,0,8.1839,300.858,24.3838,94808.7,0.899224,0.24341,0,0,0
3/26/2047 21:00,0,0,0,8.71622,314.447,20.8922,94955.9,0.694776,0.24341,0,0,0
3/26/2047 22:00,0,0,0,8.70038,325.551,18.4192,95117.7,0.500567,0.24341,0,0,0
3/26/2047 23:00,0,0,0,8.08193,335.533,17.017,95262.9,0.403976,0.24341,0,0,0
3/27/2047 0:00,0,0,0,7.2118,341.613,15.7429,95375.6,0.363149,0.24341,0,0,0
3/27/2047 1:00,0,0,0,6.03337,344.261,14.7996,95458.9,0.323236,0.24341,0,0,0
3/27/2047 2:00,0,0,0,4.8841,329.753,13.9417,95510.1,0.283944,0.24341,0,0,0
3/27/2047 3:00,0,0,0,3.84233,293.304,12.5325,95554.4,0.258664,0.243449,0,0,0
3/27/2047 4:00,0,0,0,2.91015,294.931,10.9699,95609.7,0.253729,0.243524,0,0,0
3/27/2047 5:00,0,0,0,2.44833,345.073,9.94798,95668.3,0.261427,0.24356,0,0,0
3/27/2047 6:00,0,0,0,2.35982,16.4928,9.30149,95733.1,0.273461,0.24356,0,0,0
3/27/2047 7:00,26.9194,89.6066,19.3374,2.27355,23.1896,8.86212,95792.6,0.286207,0.24356,0,0,0
3/27/2047 8:00,219.102,604.925,67.4743,2.32582,28.7761,9.46174,95850.3,0.300699,0.24356,0,0,0
3/27/2047 9:00,455.431,802.367,97.9006,2.92673,36.8586,11.2412,95907.4,0.317356,0.24356,0,0,0
3/27/2047 10:00,670.101,891.806,118.717,3.71932,43.3409,13.0098,95946.5,0.331449,0.24356,0,0,0
3/27/2047 11:00,839.12,937.547,134.915,3.9437,38.184,14.387,95963.6,0.339198,0.24356,0,0,0
3/27/2047 12:00,946.392,933.655,166.515,3.73767,25.1821,15.3205,95947.6,0.342622,0.24356,0,0,0
3/27/2047 13:00,982.78,958.05,154.468,3.48581,37.9826,15.9639,95890.5,0.346959,0.24356,0,0,0
3/27/2047 14:00,946.171,943.652,156.431,3.3871,50.0327,17.1445,95815.5,0.356904,0.24356,0,0,0
3/27/2047 15:00,838.012,911.46,150.371,3.47876,14.4756,18.7307,95773.8,0.379616,0.243594,0,0,0
3/27/2047 16:00,669.134,879.932,121.246,3.44065,343.698,19.6632,95759.7,0.41304,0.243659,0,0,0
3/27/2047 17:00,455.38,788.383,99.3163,3.16437,339.307,19.9605,95720.8,0.442547,0.24369,0,0,0
3/27/2047 18:00,220.658,591.136,68.631,2.85936,337.078,20.0406,95679.3,0.461309,0.24369,0,0,0
3/27/2047 19:00,31.9908,142.951,18.7952,2.51056,331.145,19.4981,95677.8,0.470524,0.24369,0,0,0
3/27/2047 20:00,0,0,0,2.21962,317.101,17.5621,95702.7,0.470855,0.24369,0,0,0
3/27/2047 21:00,0,0,0,2.27773,306.872,15.0248,95737.7,0.465212,0.24369,0,0,0
3/27/2047 22:00,0,0,0,2.3745,314.67,13.2376,95783.1,0.45846,0.24369,0,0,0
3/27/2047 23:00,0,0,0,2.36619,340.012,11.8946,95817.1,0.451861,0.24369,0,0,0
3/28/2047 0:00,0,0,0,2.50306,12.0399,10.79,95821.6,0.443474,0.24369,0,0,0
3/28/2047 1:00,0,0,0,2.69058,36.6609,9.92661,95819.3,0.435535,0.24369,0,0,0
3/28/2047 2:00,0,0,0,2.68678,52.7926,9.29755,95832.4,0.432516,0.24369,0,0,0
3/28/2047 3:00,0,0,0,2.37041,72.6627,8.8496,95845.1,0.43465,0.243734,0,0,0
3/28/2047 4:00,0,0,0,1.87601,97.4398,8.47252,95851.6,0.442195,0.243819,0,0,0
3/28/2047 5:00,0,0,0,1.45075,118.987,8.36331,95848,0.456749,0.24386,0,0,0
3/28/2047 6:00,0,0,0,1.18317,132.414,8.37327,95832.2,0.476805,0.24386,0,0,0
3/28/2047 7:00,28.8291,103.36,19.4992,1.08283,132.889,8.34803,95844.1,0.498439,0.24386,0,0,0
3/28/2047 8:00,215.327,579.796,67.5956,1.16444,115.31,9.19615,95879.6,0.516357,0.24386,0,0,0
3/28/2047 9:00,446.063,763.281,102.481,1.26077,86.478,12.0832,95910.2,0.526818,0.24386,0,0,0
3/28/2047 10:00,656.757,855.017,124.277,1.4107,65.0145,15.986,95927.4,0.529986,0.24386,0,0,0
3/28/2047 11:00,822.666,913.568,132.855,1.73825,55.0272,18.9553,95915.8,0.528093,0.24386,0,0,0
3/28/2047 12:00,928.351,931.787,146.629,1.9375,52.0107,20.5079,95873.3,0.522469,0.24386,0,0,0
3/28/2047 13:00,964.704,923.943,162.762,1.89854,65.9748,21.3436,95801,0.513049,0.24386,0,0,0
3/28/2047 14:00,929.809,903.743,170.276,1.85727,59.1179,22.4409,95706.8,0.501093,0.24386,0,0,0
3/28/2047 15:00,824.96,869.548,166.598,1.88956,11.5303,23.7887,95614.8,0.486079,0.243896,0,0,0
3/28/2047 16:00,660.027,862.672,120.663,1.9114,339.714,24.6552,95538.4,0.47089,0.243966,0,0,0
3/28/2047 17:00,450.278,772.768,99.2945,1.89764,326.485,24.8835,95474.5,0.462883,0.244,0,0,0
3/28/2047 18:00,219.475,584.518,68.1583,1.92507,313.118,24.6962,95427.7,0.460851,0.244,0,0,0
3/28/2047 19:00,32.5627,150.508,18.2769,2.09243,309.689,23.7809,95406.4,0.461037,0.244,0,0,0
3/28/2047 20:00,0,0,0,2.35321,316.206,21.1347,95408.4,0.463344,0.244,0,0,0
3/28/2047 21:00,0,0,0,2.49898,351.136,17.8886,95423.8,0.467689,0.244,0,0,0
3/28/2047 22:00,0,0,0,2.5041,39.9472,16.1845,95436.6,0.474635,0.244,0,0,0
3/28/2047 23:00,0,0,0,2.46533,63.6837,15.1173,95439,0.484401,0.244,0,0,0
3/29/2047 0:00,0,0,0,2.27221,85.6379,14.0087,95426.9,0.495305,0.244,0,0,0
3/29/2047 1:00,0,0,0,1.85165,198.536,17.0626,95778.6,0.626541,0.244,0,0,0
3/29/2047 2:00,0,0,0,2.10083,182.556,15.5242,95751,0.62893,0.244,0,0,0
3/29/2047 3:00,0,0,0,2.18474,176.353,12.8418,95712,0.645708,0.244044,0,0,0
3/29/2047 4:00,0,0,0,2.00251,170.137,10.2553,95669.3,0.672507,0.244129,0,0,0
3/29/2047 5:00,0,0,0,1.87273,167.515,9.23663,95645.4,0.681358,0.24417,0,0,0
3/29/2047 6:00,0,0,0,1.81444,161.917,9.31425,95649.5,0.671547,0.24417,0,0,0
3/29/2047 7:00,33.1425,184.725,16.4208,1.87428,148.56,9.40057,95667.1,0.655891,0.24417,0,0,0
3/29/2047 8:00,221.986,631.669,60.0043,2.08768,137.22,10.4921,95691.8,0.638152,0.24417,0,0,0
3/29/2047 9:00,453.146,809.308,86.6482,2.04683,137.106,13.5075,95718.1,0.62378,0.24417,0,0,0
3/29/2047 10:00,662.94,892.248,105.446,1.78947,151.141,17.2629,95725.9,0.615289,0.24417,0,0,0
3/29/2047 11:00,827.741,934.625,119.755,1.87945,174.877,20.5924,95709.1,0.609431,0.24417,0,0,0
3/29/2047 12:00,932.515,952.627,131.236,2.44166,197.545,23.132,95666.3,0.603082,0.24417,0,0,0
3/29/2047 13:00,968.93,955.087,138.059,3.2431,211.707,24.8869,95591,0.599954,0.24417,0,0,0
3/29/2047 14:00,933.94,956.64,128.576,4.09981,217.688,26.2396,95494.6,0.605164,0.24417,0,0,0
3/29/2047 15:00,828.578,927.22,125.062,4.73458,218.214,27.4333,95378.6,0.622395,0.244206,0,0,0
3/29/2047 16:00,662.424,883.837,108.472,5.19677,217.367,28.2769,95255.8,0.641025,0.244276,0,0,0
3/29/2047 17:00,453.095,799.232,89.1802,5.90289,219.525,28.4943,95174.2,0.641932,0.24431,0,0,0
3/29/2047 18:00,222.591,616.669,62.3785,6.48447,224.1,28.0823,95134.5,0.631753,0.24431,0,0,0
3/29/2047 19:00,33.8393,177.383,17.1607,6.37202,227.294,26.8949,95110.7,0.627213,0.24431,0,0,0
3/29/2047 20:00,0,0,0,5.94967,226.779,24.7266,95115.7,0.627543,0.24431,0,0,0
3/29/2047 21:00,0,0,0,5.67838,223.223,22.5108,95155.4,0.626219,0.24431,0,0,0
3/29/2047 22:00,0,0,0,5.48274,218.148,21.285,95206.6,0.63313,0.24431,0,0,0
3/29/2047 23:00,0,0,0,5.33845,211.589,20.5682,95244.4,0.668077,0.24431,0,0,0
3/30/2047 0:00,0,0,0,5.26787,205.086,19.5013,95255.4,0.732831,0.24431,0,0,0
3/30/2047 1:00,0,0,0,5.05221,201.485,18.5536,95257.9,0.814041,0.24431,0,0,0
3/30/2047 2:00,0,0,0,4.62601,202.876,18.2647,95265.4,0.911299,0.24431,0,0,0
3/30/2047 3:00,0,0,0,4.40109,208.728,17.4774,95277.5,1.03705,0.244349,0,0,0
3/30/2047 4:00,0,0,0,4.527,213.091,16.0244,95287.6,1.16545,0.244424,0,0,0
3/30/2047 5:00,0,0,0,4.76309,212.313,15.0566,95281.5,1.24789,0.24446,0.038147,0,0
3/30/2047 6:00,0,0,0,5.07538,212.208,14.5802,95293.4,1.31297,0.24446,0.082493,0,0
3/30/2047 7:00,13.7696,7.97012,13.5371,5.28359,218.973,14.1836,95358.8,1.41312,0.24446,0.1955,0,0
3/30/2047 8:00,72.5546,0.0170254,72.5507,5.40176,233.678,13.5395,95453.6,1.46935,0.24446,0.059605,0,0
3/30/2047 9:00,163.891,0.177805,163.814,5.40181,253.006,12.6142,95537.4,1.39394,0.24446,0.15402,0,0
3/30/2047 10:00,242.627,0.119561,242.553,5.00545,268.666,12.1725,95594.2,1.25702,0.24446,0.11253,0,0
3/30/2047 11:00,296.242,0.149245,296.13,4.65473,275.068,12.7282,95641.1,1.14004,0.24446,0.017166,0,0
3/30/2047 12:00,381.205,0.860196,380.477,4.7054,273.922,13.5835,95694.2,1.05012,0.24446,0.0019073,0,0
3/30/2047 13:00,589.119,131.956,473.736,4.78741,269.788,14.0446,95734.2,0.989117,0.24446,0,0,0
3/30/2047 14:00,663.869,361.61,361.163,4.72076,263.166,14.5161,95738.5,0.958344,0.24446,0,0,0
3/30/2047 15:00,636.742,373.168,345.076,4.55798,261.8,15.4764,95697.7,0.972243,0.244499,0,0,0
3/30/2047 16:00,415.291,120.899,339.989,4.53445,269.279,16.7079,95635,1.01079,0.244574,0,0,0
3/30/2047 17:00,336.3,302.181,200.794,4.92773,269.769,17.5413,95592.1,1.01499,0.24461,0,0,0
3/30/2047 18:00,102.775,5.71618,101.237,5.2529,263.19,17.7652,95563.8,0.995106,0.24461,0,0,0
3/30/2047 19:00,18.2247,4.25952,17.7739,4.74932,263.3,17.4822,95546.9,0.978594,0.24461,0,0,0
3/30/2047 20:00,0,0,0,3.7364,269.395,16.2853,95568.8,0.959089,0.24461,0,0,0
3/30/2047 21:00,0,0,0,3.25238,275.936,14.7262,95638,0.941567,0.24461,0,0,0
3/30/2047 22:00,0,0,0,3.4651,284.365,14.0015,95738.9,0.9399,0.24461,0,0,0
3/30/2047 23:00,0,0,0,3.8187,292.613,13.7177,95848.3,0.952318,0.24461,0,0,0
3/31/2047 0:00,0,0,0,3.88662,294.856,13.2058,95942.6,0.964026,0.24461,0.00047684,0,0
3/31/2047 1:00,0,0,0,3.44397,292.938,12.6989,96025.7,0.959326,0.24461,0.00095367,0,0
3/31/2047 2:00,0,0,0,2.79458,286.957,12.0177,96094.1,0.917892,0.24461,0,0,0
3/31/2047 3:00,0,0,0,2.35082,277.082,10.6599,96136.3,0.875783,0.244651,0,0,0
3/31/2047 4:00,0,0,0,2.02746,274.501,9.14171,96169.6,0.869063,0.244731,0,0,0
3/31/2047 5:00,0,0,0,1.66297,305.806,8.4902,96216.5,0.860106,0.24477,0,0,0
3/31/2047 6:00,0,0,0,1.22165,19.5633,8.28508,96283.8,0.837608,0.24477,0,0,0
3/31/2047 7:00,34.0619,142.791,17.7642,0.938777,89.1819,7.95151,96362.9,0.809944,0.24477,0,0,0
3/31/2047 8:00,228.952,618.884,64.0023,1.03853,119.472,8.68145,96445.9,0.779296,0.24477,0,0,0
3/31/2047 9:00,459.37,803.567,88.429,1.26928,118.432,10.808,96525,0.759807,0.24477,0,0,0
3/31/2047 10:00,667.572,886.128,106.506,1.30876,101.575,13.0676,96587.9,0.748834,0.24477,0,0,0
3/31/2047 11:00,830.952,930.743,118.67,1.17727,84.3088,14.9521,96613.3,0.733658,0.24477,0,0,0
3/31/2047 12:00,934.627,950.263,128.553,1.03276,68.3595,16.3894,96592.8,0.712245,0.24477,0,0,0
3/31/2047 13:00,969.618,951.559,135.59,1.0799,64.9381,17.4058,96543.5,0.690039,0.24477,0,0,0
3/31/2047 14:00,931.935,944.449,131.142,1.45943,77.4748,18.5431,96471.3,0.670834,0.24477,0,0,0
3/31/2047 15:00,825.028,908.212,130.661,1.8267,58.5163,19.9492,96382.2,0.666906,0.244806,0,0,0
3/31/2047 16:00,658.556,839.325,127.499,1.95636,11.2722,21.1056,96311.4,0.673106,0.244876,0,0,0
3/31/2047 17:00,449.653,748.076,105.337,2.13856,351.553,21.5762,96261.7,0.660066,0.24491,0,0,0
3/31/2047 18:00,221.203,549.923,75.7316,2.43955,20.7562,21.2935,96219.1,0.630047,0.24491,0,0,0
3/31/2047 19:00,34.8232,155.045,19.5427,2.50199,73.7454,20.4736,96201.8,0.60603,0.24491,0,0,0
3/31/2047 20:00,0,0,0,2.29139,99.2163,19.2167,96206.4,0.594443,0.24491,0,0,0
3/31/2047 21:00,0,0,0,2.20138,82.123,17.7421,96218.2,0.590101,0.24491,0,0,0
3/31/2047 22:00,0,0,0,2.23867,41.7515,16.6762,96244.6,0.587032,0.24491,0,0,0
3/31/2047 23:00,0,0,0,2.22754,14.7901,15.8049,96268.2,0.582599,0.24491,0,0,0
4/1/2047 0:00,0,0,0,2.28875,16.6205,14.4048,96261.9,0.575685,0.24491,0,0,0
4/1/2047 1:00,0,0,0,2.30007,214.567,19.433,95913.3,1.90041,0.24491,0,0,0
4/1/2047 2:00,0,0,0,2.71781,216.469,18.8041,95908,1.87681,0.24491,0,0,0
4/1/2047 3:00,0,0,0,2.9724,222.52,18.0834,95918.3,1.81925,0.244949,0,0,0
4/1/2047 4:00,0,0,0,2.71796,229.3,17.5023,95927.3,1.69457,0.245024,0,0,0
4/1/2047 5:00,0,0,0,2.12822,235.18,17.0416,95912.8,1.59242,0.24506,0,0,0
4/1/2047 6:00,0,0,0,1.81666,238.368,16.4325,95909.6,1.5527,0.24506,0,0,0
4/1/2047 7:00,23.8209,21.9795,21.1687,2.04517,243.138,15.8248,95954.9,1.54671,0.24506,0.0038147,0,0
4/1/2047 8:00,161.502,135.495,118.636,2.49328,250.009,16.2795,96033.2,1.55109,0.24506,0.00095367,0,0
4/1/2047 9:00,440.41,674.637,120.89,2.72674,251.044,17.6847,96104.2,1.52613,0.24506,0,0,0
4/1/2047 10:00,651.64,849.337,109.975,2.65024,245.859,18.9587,96128.2,1.45662,0.24506,0,0,0
4/1/2047 11:00,811.524,893.218,124.192,2.62797,243.95,20.1853,96119.8,1.37345,0.24506,0,0,0
4/1/2047 12:00,909.922,884.884,156.22,2.94293,250.99,21.2278,96107.3,1.30382,0.24506,0,0,0
4/1/2047 13:00,940.768,866.621,178.071,3.5493,262.966,21.8819,96088.6,1.25352,0.24506,0,0,0
4/1/2047 14:00,903.443,828.901,197.831,4.11125,271.598,22.6678,96064.6,1.20631,0.24506,0,0,0
4/1/2047 15:00,801.91,791.565,194.785,3.99445,273.974,23.5422,96049.4,1.1264,0.245101,0,0,0
